port_unlocode,move_type,ship_mmsi,ship_imo,date_utc,move_typ,terminal_id,berth_id
RUULU,DEPARTURE,248962000,9856622,2021-12-19T21:42:00Z,departure,NA,NA
RUNVS,DEPARTURE,241735000,9893008,2021-12-19T21:40:00Z,departure,NA,NA
RUPRI,DEPARTURE,538005402,9688386,2021-12-19T21:03:00Z,departure,NA,NA
RULED,DEPARTURE,273353180,9645047,2021-12-19T20:12:00Z,departure,NA,NA
RUMCX,DEPARTURE,273445330,9289001,2021-12-19T19:45:00Z,departure,NA,NA
RUULU,DEPARTURE,538007132,9319882,2021-12-19T19:37:00Z,departure,NA,NA
RUNVS,DEPARTURE,538008864,9308948,2021-12-19T18:21:00Z,departure,NA,NA
RUPRI,DEPARTURE,257861000,9305556,2021-12-19T17:06:00Z,departure,NA,NA
RUKOZ,DEPARTURE,413848000,9846005,2021-12-19T16:44:00Z,departure,NA,NA
RUTAM,DEPARTURE,258028000,9290608,2021-12-19T14:17:00Z,departure,NA,NA
RUPRI,DEPARTURE,209294000,9334571,2021-12-19T12:56:00Z,departure,NA,NA
RUMMK,DEPARTURE,273454890,9299161,2021-12-19T12:05:00Z,departure,NA,NA
RULED,DEPARTURE,211822000,9352298,2021-12-19T11:59:00Z,departure,NA,NA
RUULU,DEPARTURE,538006771,9703320,2021-12-19T11:46:00Z,departure,NA,NA
RUULU,DEPARTURE,538004371,9482562,2021-12-19T09:41:00Z,departure,NA,NA
RUKOZ,DEPARTURE,538005006,9440538,2021-12-19T07:25:00Z,departure,NA,NA
RUMMK,DEPARTURE,273454890,9299161,2021-12-19T06:26:00Z,departure,NA,NA
RUNVS,DEPARTURE,311000277,9696761,2021-12-19T05:57:00Z,departure,NA,NA
RUNVS,DEPARTURE,636016464,9321847,2021-12-19T05:54:00Z,departure,NA,NA
RUNVS,DEPARTURE,248902000,9379612,2021-12-19T02:58:00Z,departure,NA,NA
RUAZO,DEPARTURE,273331580,9683714,2021-12-19T02:54:00Z,departure,NA,NA
RUVVO,DEPARTURE,273350980,9038969,2021-12-19T02:41:00Z,departure,NA,NA
RUARH,DEPARTURE,212097000,9384435,2021-12-19T01:54:00Z,departure,NA,NA
RUTMR,DEPARTURE,273358860,9640566,2021-12-19T01:36:00Z,departure,NA,NA
RUULU,DEPARTURE,256791000,9435313,2021-12-19T00:17:00Z,departure,NA,NA
RUNVS,DEPARTURE,636020714,9340104,2021-12-18T23:36:00Z,departure,NA,NA
RUYEY,DEPARTURE,273336920,9435351,2021-12-18T22:48:00Z,departure,NA,NA
RUTUA,DEPARTURE,305496000,9306653,2021-12-18T22:03:00Z,departure,NA,NA
RULED,DEPARTURE,215782000,9288734,2021-12-18T21:28:00Z,departure,NA,NA
RUULU,DEPARTURE,218019000,9352315,2021-12-18T21:05:00Z,departure,NA,NA
RUNVS,DEPARTURE,273359180,9621558,2021-12-18T20:19:00Z,departure,NA,NA
RUTMR,DEPARTURE,273359560,9640542,2021-12-18T19:19:00Z,departure,NA,NA
RUAZO,DEPARTURE,273433680,9300350,2021-12-18T18:48:00Z,departure,NA,NA
RUAZO,DEPARTURE,273355450,9640530,2021-12-18T17:42:00Z,departure,NA,NA
NA,DEPARTURE,436000393,9323091,2021-12-18T17:40:00Z,departure,NA,NA
RUAZO,DEPARTURE,273353260,9612911,2021-12-18T17:31:00Z,departure,NA,NA
RUPRI,DEPARTURE,538007533,9327360,2021-12-18T14:19:00Z,departure,NA,NA
RUPRI,DEPARTURE,538006621,9726580,2021-12-18T12:26:00Z,departure,NA,NA
RUNVS,DEPARTURE,271002613,9404950,2021-12-18T12:09:00Z,departure,NA,NA
RUKOZ,DEPARTURE,538008474,9410894,2021-12-18T10:39:00Z,departure,NA,NA
RUYEY,DEPARTURE,273331440,9645982,2021-12-18T10:12:00Z,departure,NA,NA
RULED,DEPARTURE,273426280,9151890,2021-12-18T10:05:00Z,departure,NA,NA
RUTAM,DEPARTURE,374124000,9260275,2021-12-18T05:41:00Z,departure,NA,NA
RUNVS,DEPARTURE,256210000,9301897,2021-12-18T04:13:00Z,departure,NA,NA
RUNVS,DEPARTURE,636014972,9452880,2021-12-17T22:55:00Z,departure,NA,NA
RUPRI,DEPARTURE,215743000,9388364,2021-12-17T21:56:00Z,departure,NA,NA
RUAZO,DEPARTURE,273445480,9313589,2021-12-17T20:53:00Z,departure,NA,NA
RUVYS,DEPARTURE,636093012,9352195,2021-12-17T19:13:00Z,departure,NA,NA
RUNVS,DEPARTURE,238250000,9334727,2021-12-17T18:55:00Z,departure,NA,NA
RUTAG,DEPARTURE,273343600,8727953,2021-12-17T18:33:00Z,departure,NA,NA
RUNVS,DEPARTURE,273371330,9418509,2021-12-17T17:50:00Z,departure,NA,NA
RUTUA,DEPARTURE,636016017,9607631,2021-12-17T17:18:00Z,departure,NA,NA
NA,DEPARTURE,273391160,9759939,2021-12-17T17:07:00Z,departure,NA,NA
NA,DEPARTURE,436000032,9323106,2021-12-17T17:02:00Z,departure,NA,NA
RUULU,DEPARTURE,538009200,9893058,2021-12-17T16:07:00Z,departure,NA,NA
RUROV,DEPARTURE,273433680,9300350,2021-12-17T15:49:00Z,departure,NA,NA
RUNVS,DEPARTURE,636016127,9457608,2021-12-17T15:20:00Z,departure,NA,NA
RUROV,DEPARTURE,273355680,9645061,2021-12-17T14:57:00Z,departure,NA,NA
RUAZO,DEPARTURE,273352320,9598361,2021-12-17T14:45:00Z,departure,NA,NA
RUPRI,DEPARTURE,477669300,9261657,2021-12-17T14:14:00Z,departure,NA,NA
RUAZO,DEPARTURE,636093049,9575333,2021-12-17T14:06:00Z,departure,NA,NA
RUDKA,DEPARTURE,209595000,9301407,2021-12-17T13:21:00Z,departure,NA,NA
RUBLT,DEPARTURE,248891000,9268239,2021-12-17T12:39:00Z,departure,NA,NA
RUNVS,DEPARTURE,563082100,9831062,2021-12-17T11:27:00Z,departure,NA,NA
RUSTY,DEPARTURE,248891000,9268239,2021-12-17T11:25:00Z,departure,NA,NA
RUVYS,DEPARTURE,241372000,9723291,2021-12-17T10:48:00Z,departure,NA,NA
RUULU,DEPARTURE,538009201,9893060,2021-12-17T09:43:00Z,departure,NA,NA
RUYEY,DEPARTURE,273353340,9602825,2021-12-17T07:51:00Z,departure,NA,NA
RUNVS,DEPARTURE,538005372,9263174,2021-12-17T07:42:00Z,departure,NA,NA
RUNVS,DEPARTURE,240633000,9338917,2021-12-17T06:24:00Z,departure,NA,NA
RUULU,DEPARTURE,241294000,9644237,2021-12-17T03:40:00Z,departure,NA,NA
RUNVS,DEPARTURE,311001043,9900007,2021-12-17T02:20:00Z,departure,NA,NA
RUNVS,DEPARTURE,248033000,9391945,2021-12-17T00:18:00Z,departure,NA,NA
RUMMK,DEPARTURE,273454890,9299161,2021-12-16T23:27:00Z,departure,NA,NA
RUNVS,DEPARTURE,538005254,9457907,2021-12-16T22:06:00Z,departure,NA,NA
RUPRI,DEPARTURE,538007532,9327384,2021-12-16T21:34:00Z,departure,NA,NA
RUTUA,DEPARTURE,273356360,9624304,2021-12-16T21:14:00Z,departure,NA,NA
RUKZP,DEPARTURE,273342180,9683738,2021-12-16T20:37:00Z,departure,NA,NA
RUNVS,DEPARTURE,636014902,9315800,2021-12-16T18:45:00Z,departure,NA,NA
RUTMR,DEPARTURE,273332580,9683726,2021-12-16T17:40:00Z,departure,NA,NA
RUULU,DEPARTURE,238019000,9796743,2021-12-16T17:18:00Z,departure,NA,NA
RUPRI,DEPARTURE,538003913,9470959,2021-12-16T17:13:00Z,departure,NA,NA
RUPRI,DEPARTURE,249997000,9779965,2021-12-16T16:34:00Z,departure,NA,NA
RUNVS,DEPARTURE,273351320,9598359,2021-12-16T15:06:00Z,departure,NA,NA
RUKOZ,DEPARTURE,564870000,9402328,2021-12-16T13:35:00Z,departure,NA,NA
RUTAG,DEPARTURE,273329070,9599353,2021-12-16T13:12:00Z,departure,NA,NA
RUYEY,DEPARTURE,273355910,9560936,2021-12-16T11:52:00Z,departure,NA,NA
RUMCX,DEPARTURE,273445330,9289001,2021-12-16T10:53:00Z,departure,NA,NA
RUPRI,DEPARTURE,235108529,9683049,2021-12-16T10:07:00Z,departure,NA,NA
RULED,DEPARTURE,231670000,9263382,2021-12-16T08:34:00Z,departure,NA,NA
RUULU,DEPARTURE,311000232,9723007,2021-12-16T08:09:00Z,departure,NA,NA
RUNJK,DEPARTURE,215283000,9437658,2021-12-16T08:07:00Z,departure,NA,NA
RUAZO,DEPARTURE,273433590,9328663,2021-12-16T06:49:00Z,departure,NA,NA
RUYEY,DEPARTURE,273385070,9749130,2021-12-16T04:33:00Z,departure,NA,NA
RUAZO,DEPARTURE,273333670,9645114,2021-12-16T04:17:00Z,departure,NA,NA
RUNVS,DEPARTURE,538007825,9773765,2021-12-16T03:56:00Z,departure,NA,NA
RUAZO,DEPARTURE,273433680,9300350,2021-12-16T03:45:00Z,departure,NA,NA
RUNVS,DEPARTURE,477144300,9408762,2021-12-16T01:48:00Z,departure,NA,NA
RUBLT,DEPARTURE,248891000,9268239,2021-12-16T01:19:00Z,departure,NA,NA
RUNVS,DEPARTURE,273415140,9164512,2021-12-16T01:11:00Z,departure,NA,NA
RUAZO,DEPARTURE,273331580,9683714,2021-12-15T23:27:00Z,departure,NA,NA
RUTMR,DEPARTURE,273358170,9645011,2021-12-15T22:58:00Z,departure,NA,NA
RUNVS,DEPARTURE,247430200,9644433,2021-12-15T21:39:00Z,departure,NA,NA
RUTUA,DEPARTURE,273371330,9418509,2021-12-15T20:45:00Z,departure,NA,NA
RUTAG,DEPARTURE,273376900,9735139,2021-12-15T20:42:00Z,departure,NA,NA
RULED,DEPARTURE,211409100,9255488,2021-12-15T20:00:00Z,departure,NA,NA
RUPRI,DEPARTURE,211881000,9352303,2021-12-15T19:10:00Z,departure,NA,NA
RUKOZ,DEPARTURE,563026800,9782613,2021-12-15T18:30:00Z,departure,NA,NA
RULED,DEPARTURE,273358390,9645097,2021-12-15T17:28:00Z,departure,NA,NA
RUPRI,DEPARTURE,538005401,9686883,2021-12-15T15:32:00Z,departure,NA,NA
RUNVS,DEPARTURE,247393700,9314856,2021-12-15T15:12:00Z,departure,NA,NA
RUKZP,DEPARTURE,273352260,9612909,2021-12-15T14:53:00Z,departure,NA,NA
RUNVS,DEPARTURE,229882000,9314820,2021-12-15T14:16:00Z,departure,NA,NA
RUULU,DEPARTURE,636018688,9826732,2021-12-15T13:58:00Z,departure,NA,NA
RUBLT,DEPARTURE,266421000,9428073,2021-12-15T13:12:00Z,departure,NA,NA
RUNVS,DEPARTURE,636014278,9411185,2021-12-15T13:10:00Z,departure,NA,NA
RUSTY,DEPARTURE,266421000,9428073,2021-12-15T11:57:00Z,departure,NA,NA
RUVVO,DEPARTURE,273432830,9105140,2021-12-15T11:50:00Z,departure,NA,NA
RUYEY,DEPARTURE,423501100,9821471,2021-12-15T09:27:00Z,departure,NA,NA
RUNVS,DEPARTURE,240653000,9304617,2021-12-15T09:22:00Z,departure,NA,NA
RUNVS,DEPARTURE,241701000,9868168,2021-12-15T08:35:00Z,departure,NA,NA
RUNVS,DEPARTURE,636021258,9306641,2021-12-15T07:56:00Z,departure,NA,NA
NA,DEPARTURE,273212310,9837547,2021-12-15T07:18:00Z,departure,NA,NA
RUULU,DEPARTURE,636016699,9577044,2021-12-15T05:41:00Z,departure,NA,NA
RUPRI,DEPARTURE,636020062,9288722,2021-12-15T05:23:00Z,departure,NA,NA
RUVYS,DEPARTURE,538005538,9706425,2021-12-15T04:59:00Z,departure,NA,NA
RUULU,DEPARTURE,538005356,9273351,2021-12-15T01:56:00Z,departure,NA,NA
RUNVS,DEPARTURE,312119000,9114610,2022-03-15T21:59:00Z,departure,NA,NA
RUNVS,DEPARTURE,518100278,9197882,2022-03-15T20:32:00Z,departure,NA,NA
RUVNN,DEPARTURE,441686000,9553206,2022-03-15T18:39:00Z,departure,NA,NA
RUNVS,DEPARTURE,419000124,9231004,2022-03-15T15:22:00Z,departure,NA,NA
RUVYP,DEPARTURE,351250000,9557226,2022-03-15T15:13:00Z,departure,NA,NA
RUSTY,DEPARTURE,414718000,9663702,2022-03-15T12:35:00Z,departure,NA,NA
RUULU,DEPARTURE,636017523,9426049,2022-03-15T11:55:00Z,departure,NA,NA
RUPSE,DEPARTURE,477264800,9515553,2022-03-15T11:20:00Z,departure,NA,NA
RUVNN,DEPARTURE,441686000,9553206,2022-03-15T07:59:00Z,departure,NA,NA
RUVYP,DEPARTURE,636012294,9222742,2022-03-15T07:37:00Z,departure,NA,NA
RUNJK,DEPARTURE,441482000,9111943,2022-03-15T06:17:00Z,departure,NA,NA
RUVYP,DEPARTURE,373689000,9860544,2022-03-15T02:44:00Z,departure,NA,NA
RUVYS,DEPARTURE,538009299,9727118,2022-03-15T01:36:00Z,departure,NA,NA
RULED,DEPARTURE,636020125,9771030,2022-03-14T22:11:00Z,departure,NA,NA
RUVYP,DEPARTURE,354531000,9626572,2022-03-14T15:19:00Z,departure,NA,NA
RUNVS,DEPARTURE,511826000,9146819,2022-03-14T14:39:00Z,departure,NA,NA
RUROV,DEPARTURE,613003714,8726155,2022-03-14T08:56:00Z,departure,NA,NA
RUVYP,DEPARTURE,356567000,9815305,2022-03-14T07:15:00Z,departure,NA,NA
RUNVS,DEPARTURE,636019558,9363883,2022-03-14T02:57:00Z,departure,NA,NA
RUULU,DEPARTURE,248110000,9286621,2022-03-14T02:48:00Z,departure,NA,NA
RUNJK,DEPARTURE,440102000,9657026,2022-03-13T16:55:00Z,departure,NA,NA
RUULU,DEPARTURE,215384000,9720263,2022-03-13T14:48:00Z,departure,NA,NA
RUAZO,DEPARTURE,273458830,8033089,2022-03-13T12:07:00Z,departure,NA,NA
RUNVS,DEPARTURE,667001738,9085675,2022-03-13T03:12:00Z,departure,NA,NA
RUMMK,DEPARTURE,248515000,9799783,2022-03-13T02:14:00Z,departure,NA,NA
RUNVS,DEPARTURE,256910000,9480277,2022-03-13T02:01:00Z,departure,NA,NA
RUNJK,DEPARTURE,441192000,9187368,2022-03-13T01:53:00Z,departure,NA,NA
RUYEY,DEPARTURE,273458830,8033089,2022-03-12T22:19:00Z,departure,NA,NA
RUULU,DEPARTURE,238249000,9384502,2022-03-12T19:37:00Z,departure,NA,NA
RUVYP,DEPARTURE,636015386,9468231,2022-03-12T19:27:00Z,departure,NA,NA
RUNVS,DEPARTURE,622121421,9077903,2022-03-12T19:06:00Z,departure,NA,NA
RUNVS,DEPARTURE,370543000,9583897,2022-03-12T18:02:00Z,departure,NA,NA
RUNVS,DEPARTURE,667001466,9221633,2022-03-12T13:53:00Z,departure,NA,NA
RUTUA,DEPARTURE,355095000,9233868,2022-03-12T11:20:00Z,departure,NA,NA
RUMMK,DEPARTURE,477347500,9738090,2022-03-12T10:29:00Z,departure,NA,NA
RUVYP,DEPARTURE,636017001,9150298,2022-03-12T10:13:00Z,departure,NA,NA
RULED,DEPARTURE,319145900,9574030,2022-03-12T09:48:00Z,departure,NA,NA
RUNVS,DEPARTURE,355814000,9077305,2022-03-12T09:47:00Z,departure,NA,NA
RUULU,DEPARTURE,255805620,9681950,2022-03-12T06:02:00Z,departure,NA,NA
RUVNN,DEPARTURE,374923000,9703100,2022-03-12T03:13:00Z,departure,NA,NA
RUVYP,DEPARTURE,352065000,9443138,2022-03-12T02:31:00Z,departure,NA,NA
RUVNN,DEPARTURE,352940000,9250244,2022-03-12T01:02:00Z,departure,NA,NA
RULED,DEPARTURE,538009292,9404429,2022-03-11T21:41:00Z,departure,NA,NA
RUVYP,DEPARTURE,353109000,9660047,2022-03-11T21:35:00Z,departure,NA,NA
RUNVS,DEPARTURE,636017843,9238325,2022-03-11T20:33:00Z,departure,NA,NA
RUBLT,DEPARTURE,311037100,9409534,2022-03-11T16:48:00Z,departure,NA,NA
RUSTY,DEPARTURE,311037100,9409534,2022-03-11T15:30:00Z,departure,NA,NA
RUVNN,DEPARTURE,355555000,9357444,2022-03-11T13:07:00Z,departure,NA,NA
RUVYP,DEPARTURE,370221000,9609483,2022-03-11T08:06:00Z,departure,NA,NA
RUBLT,DEPARTURE,538005652,9697155,2022-03-11T07:57:00Z,departure,NA,NA
RUSTY,DEPARTURE,538005652,9697155,2022-03-11T06:37:00Z,departure,NA,NA
RUVYS,DEPARTURE,636014709,9453066,2022-03-11T05:10:00Z,departure,NA,NA
RUULU,DEPARTURE,255806488,9705158,2022-03-11T04:14:00Z,departure,NA,NA
RUNJK,DEPARTURE,356344000,9443114,2022-03-11T01:49:00Z,departure,NA,NA
RUVNN,DEPARTURE,441962000,9214159,2022-03-11T00:32:00Z,departure,NA,NA
RUVVO,DEPARTURE,374908000,9415739,2022-03-10T23:16:00Z,departure,NA,NA
RUMMK,DEPARTURE,636017725,9624653,2022-03-10T22:53:00Z,departure,NA,NA
RUVYP,DEPARTURE,636092029,9537903,2022-03-10T21:16:00Z,departure,NA,NA
RUVYP,DEPARTURE,440080000,9310678,2022-03-10T11:04:00Z,departure,NA,NA
RUBLT,DEPARTURE,229611000,9674385,2022-03-10T09:59:00Z,departure,NA,NA
RUVVO,DEPARTURE,667001401,8653073,2022-03-10T08:10:00Z,departure,NA,NA
RUVNN,DEPARTURE,372685000,9191527,2022-03-10T06:49:00Z,departure,NA,NA
RUVNN,DEPARTURE,538007539,9567415,2022-03-10T06:09:00Z,departure,NA,NA
RUVVO,DEPARTURE,356216000,9281138,2022-03-10T04:18:00Z,departure,NA,NA
RUVYS,DEPARTURE,566014000,9727041,2022-03-10T02:35:00Z,departure,NA,NA
RUULU,DEPARTURE,212091000,9436460,2022-03-10T02:15:00Z,departure,NA,NA
RUVYP,DEPARTURE,373600000,9628879,2022-03-09T22:56:00Z,departure,NA,NA
RULED,DEPARTURE,636092734,9777723,2022-03-09T20:43:00Z,departure,NA,NA
RUVNN,DEPARTURE,373234000,9604419,2022-03-09T19:50:00Z,departure,NA,NA
RUNJK,DEPARTURE,538006902,9742247,2022-03-09T17:28:00Z,departure,NA,NA
RUVYP,DEPARTURE,370879000,9658680,2022-03-09T15:37:00Z,departure,NA,NA
RUVYP,DEPARTURE,373750000,9146003,2022-03-09T11:51:00Z,departure,NA,NA
RUTUA,DEPARTURE,538005146,9267170,2022-03-09T10:36:00Z,departure,NA,NA
RUTUA,DEPARTURE,248306000,9145229,2022-03-09T09:58:00Z,departure,NA,NA
RUNVS,DEPARTURE,352001195,9330630,2022-03-09T07:10:00Z,departure,NA,NA
RUMMK,DEPARTURE,636016678,9717589,2022-03-09T05:53:00Z,departure,NA,NA
RUVNN,DEPARTURE,374891000,9342891,2022-03-09T03:21:00Z,departure,NA,NA
RUNJK,DEPARTURE,564310000,9175638,2022-03-09T02:57:00Z,departure,NA,NA
RUTUA,DEPARTURE,577498000,9246920,2022-03-09T02:41:00Z,departure,NA,NA
RUNJK,DEPARTURE,370691000,9214537,2022-03-09T02:15:00Z,departure,NA,NA
RUULU,DEPARTURE,538009291,9611008,2022-03-08T23:11:00Z,departure,NA,NA
RUMMK,DEPARTURE,354643000,9563627,2022-03-08T20:48:00Z,departure,NA,NA
RUNVS,DEPARTURE,636020779,9470143,2022-03-08T19:37:00Z,departure,NA,NA
RUULU,DEPARTURE,215945000,9511246,2022-03-08T17:47:00Z,departure,NA,NA
RUPSE,DEPARTURE,357136000,9173018,2022-03-08T13:15:00Z,departure,NA,NA
RUNVS,DEPARTURE,373574000,9085900,2022-03-08T07:52:00Z,departure,NA,NA
RUNJK,DEPARTURE,229047000,9528184,2022-03-08T05:44:00Z,departure,NA,NA
RUBLT,DEPARTURE,538005693,9709257,2022-03-08T05:28:00Z,departure,NA,NA
RUVYP,DEPARTURE,477154800,9553012,2022-03-08T04:37:00Z,departure,NA,NA
RUKAN,DEPARTURE,229010000,9621895,2022-03-08T03:59:00Z,departure,NA,NA
RUVYP,DEPARTURE,209438000,9309497,2022-03-08T03:25:00Z,departure,NA,NA
RUNVS,DEPARTURE,667001709,8202525,2022-03-08T00:35:00Z,departure,NA,NA
RUMMK,DEPARTURE,477301100,9747558,2022-03-08T00:28:00Z,departure,NA,NA
RUULU,DEPARTURE,241300000,9658874,2022-03-08T00:24:00Z,departure,NA,NA
RUULU,DEPARTURE,215672000,9835795,2022-03-07T23:01:00Z,departure,NA,NA
RUMMK,DEPARTURE,477301100,9747558,2022-03-07T21:27:00Z,departure,NA,NA
RUNJK,DEPARTURE,353356000,9402005,2022-03-07T19:38:00Z,departure,NA,NA
RUNVS,DEPARTURE,248153000,9312341,2022-03-07T17:09:00Z,departure,NA,NA
RUVVO,DEPARTURE,312844000,9673563,2022-03-07T13:47:00Z,departure,NA,NA
RUVYP,DEPARTURE,563112600,9810733,2022-03-07T12:44:00Z,departure,NA,NA
RUTUA,DEPARTURE,518100487,9132662,2022-03-07T04:57:00Z,departure,NA,NA
RUVNN,DEPARTURE,636092302,9407500,2022-03-07T01:03:00Z,departure,NA,NA
RUULU,DEPARTURE,636015033,9493896,2022-03-06T20:56:00Z,departure,NA,NA
RUTUA,DEPARTURE,232005179,9626314,2022-03-06T16:24:00Z,departure,NA,NA
RUNVS,DEPARTURE,312043000,9159050,2022-03-06T13:56:00Z,departure,NA,NA
RUNVS,DEPARTURE,636019919,9431513,2022-03-06T13:38:00Z,departure,NA,NA
RUVYP,DEPARTURE,538007674,9738387,2022-03-06T11:18:00Z,departure,NA,NA
RUVVO,DEPARTURE,667001401,8653073,2022-03-06T11:04:00Z,departure,NA,NA
RUNVS,DEPARTURE,538006206,9712618,2022-03-06T10:29:00Z,departure,NA,NA
RULED,DEPARTURE,538006784,9200445,2022-03-06T10:05:00Z,departure,NA,NA
RUULU,DEPARTURE,255806281,9849825,2022-03-06T06:15:00Z,departure,NA,NA
RUTUA,DEPARTURE,636020402,9615028,2022-03-06T05:42:00Z,departure,NA,NA
RUULU,DEPARTURE,215945000,9511246,2022-03-06T05:26:00Z,departure,NA,NA
RUVYP,DEPARTURE,215554000,9284518,2022-03-06T02:12:00Z,departure,NA,NA
RUTUA,DEPARTURE,271044362,9087233,2022-03-05T23:41:00Z,departure,NA,NA
RUNVS,DEPARTURE,314527000,9234202,2022-03-05T23:37:00Z,departure,NA,NA
RUNVS,DEPARTURE,538007582,9406099,2022-03-05T14:09:00Z,departure,NA,NA
RUULU,DEPARTURE,229815000,9188908,2022-03-05T12:59:00Z,departure,NA,NA
RUVYP,DEPARTURE,351929000,9594078,2022-03-05T10:46:00Z,departure,NA,NA
RUVYP,DEPARTURE,215434000,9758375,2022-03-05T10:13:00Z,departure,NA,NA
RUNJK,DEPARTURE,352396000,9668324,2022-03-05T07:47:00Z,departure,NA,NA
RUULU,DEPARTURE,636092816,9463633,2022-03-05T05:33:00Z,departure,NA,NA
RUNJK,DEPARTURE,352978277,9590917,2022-03-05T04:03:00Z,departure,NA,NA
RUNVS,DEPARTURE,207124000,9104811,2022-03-05T03:40:00Z,departure,NA,NA
RUVNN,DEPARTURE,238251000,9384514,2022-03-05T03:15:00Z,departure,NA,NA
RUULU,DEPARTURE,636020573,9383857,2022-03-04T21:56:00Z,departure,NA,NA
RULED,DEPARTURE,352986176,9551923,2022-03-04T19:42:00Z,departure,NA,NA
RUMMK,DEPARTURE,564879000,9485021,2022-03-04T19:17:00Z,departure,NA,NA
RUVYP,DEPARTURE,356968000,9883522,2022-03-04T16:36:00Z,departure,NA,NA
RUNVS,DEPARTURE,373895000,9233507,2022-03-04T15:56:00Z,departure,NA,NA
RUMMK,DEPARTURE,538003568,9554030,2022-03-04T15:40:00Z,departure,NA,NA
RUVVO,DEPARTURE,412537000,9567532,2022-03-04T14:50:00Z,departure,NA,NA
RUTAM,DEPARTURE,538009494,9401946,2022-03-04T12:26:00Z,departure,NA,NA
RUNVS,DEPARTURE,636016477,9587685,2022-03-04T10:32:00Z,departure,NA,NA
RULED,DEPARTURE,538009536,9536856,2022-03-04T09:33:00Z,departure,NA,NA
RUNVS,DEPARTURE,373746000,9610652,2022-03-04T09:27:00Z,departure,NA,NA
RUULU,DEPARTURE,538004384,9606821,2022-03-04T08:35:00Z,departure,NA,NA
RUNVS,DEPARTURE,636016690,9109536,2022-03-04T03:12:00Z,departure,NA,NA
RUULU,DEPARTURE,255805765,9702601,2022-03-04T02:08:00Z,departure,NA,NA
RULED,DEPARTURE,538003379,9397236,2022-03-03T20:13:00Z,departure,NA,NA
RULED,DEPARTURE,636092012,9537264,2022-03-03T19:10:00Z,departure,NA,NA
RUNVS,DEPARTURE,636020756,9583756,2022-03-03T18:41:00Z,departure,NA,NA
RUMMK,DEPARTURE,538007581,9406075,2022-03-03T15:36:00Z,departure,NA,NA
RUBLT,DEPARTURE,311037100,9409534,2022-03-03T13:39:00Z,departure,NA,NA
RUULU,DEPARTURE,636018946,9481958,2022-03-03T08:39:00Z,departure,NA,NA
RUNJK,DEPARTURE,413264580,9556791,2022-03-03T05:47:00Z,departure,NA,NA
RUVYP,DEPARTURE,636014995,9587453,2022-03-03T05:13:00Z,departure,NA,NA
RUMMK,DEPARTURE,249742000,9415167,2022-03-03T03:36:00Z,departure,NA,NA
RUVYP,DEPARTURE,356567000,9815305,2022-03-03T03:28:00Z,departure,NA,NA
RUULU,DEPARTURE,215944000,9511258,2022-03-03T01:53:00Z,departure,NA,NA
RUNJK,DEPARTURE,351276000,9491393,2022-03-03T01:38:00Z,departure,NA,NA
RUNVS,DEPARTURE,374309000,9230191,2022-03-02T23:28:00Z,departure,NA,NA
RUULU,DEPARTURE,229381000,9266140,2022-03-02T20:07:00Z,departure,NA,NA
RUNJK,DEPARTURE,373293000,9606962,2022-03-02T15:23:00Z,departure,NA,NA
RULED,DEPARTURE,538007571,9594468,2022-03-02T09:25:00Z,departure,NA,NA
RUVNN,DEPARTURE,636019576,9326299,2022-03-02T03:18:00Z,departure,NA,NA
RUVVO,DEPARTURE,477131800,9740122,2022-03-02T02:49:00Z,departure,NA,NA
RUVYP,DEPARTURE,371397000,9593828,2022-03-02T01:44:00Z,departure,NA,NA
RUNJK,DEPARTURE,354964000,9255256,2022-03-01T22:59:00Z,departure,NA,NA
RUVYP,DEPARTURE,373448000,9894296,2022-03-01T21:46:00Z,departure,NA,NA
RUTAM,DEPARTURE,229364000,9153056,2022-03-01T21:09:00Z,departure,NA,NA
RUULU,DEPARTURE,477764400,9579054,2022-03-01T16:27:00Z,departure,NA,NA
RUBLT,DEPARTURE,538005652,9697155,2022-03-01T14:33:00Z,departure,NA,NA
RUULU,DEPARTURE,477023400,9755476,2022-03-01T14:19:00Z,departure,NA,NA
RUVVO,DEPARTURE,441370000,9258337,2022-03-01T14:10:00Z,departure,NA,NA
RUVNN,DEPARTURE,636015245,9487689,2022-03-01T12:27:00Z,departure,NA,NA
RUNJK,DEPARTURE,374553000,9773492,2022-03-01T11:12:00Z,departure,NA,NA
RUMMK,DEPARTURE,372348000,9701152,2022-03-01T11:03:00Z,departure,NA,NA
RUVYP,DEPARTURE,352986172,9324655,2022-02-28T21:46:00Z,departure,NA,NA
RUNVS,DEPARTURE,636018396,9792448,2022-02-28T21:19:00Z,departure,NA,NA
RULED,DEPARTURE,477708100,9675729,2022-02-28T20:15:00Z,departure,NA,NA
RUULU,DEPARTURE,636092749,9463645,2022-02-28T20:14:00Z,departure,NA,NA
RUVNN,DEPARTURE,352980829,9381196,2022-02-28T19:43:00Z,departure,NA,NA
RUVYP,DEPARTURE,563081700,9633147,2022-02-28T18:38:00Z,departure,NA,NA
RUPSE,DEPARTURE,372188000,9639672,2022-02-28T16:41:00Z,departure,NA,NA
RUULU,DEPARTURE,538007556,9458987,2022-02-28T16:00:00Z,departure,NA,NA
RUNVS,DEPARTURE,374745000,9766231,2022-02-28T14:42:00Z,departure,NA,NA
RUVYP,DEPARTURE,477700400,9599602,2022-02-28T14:09:00Z,departure,NA,NA
